Model Name,Language,r,nFound,Call Counts,Time,N,len
CMT Real,C++,0.11,1,2526,203.914,10000,30
CMT Real,C++,0.11,2,4942,398.651,10000,30
CMT Real,C++,0.12,6,5399,435.589,10000,30
CMT Real,C++,0.12,1,2405,194.102,10000,30
CMT Real,C++,0.12,1,3111,251.094,10000,30
CMT Real,C++,0.12,1,3385,273.32,10000,30
CMT Real,C++,0.12,2,6033,487.788,10000,30
CMT Real,C++,0.13,11,6332,511.054,10000,30
CMT Real,C++,0.13,1,2939,237.251,10000,30
CMT Real,C++,0.13,1,3868,312.352,10000,30
CMT Real,C++,0.13,1,4007,323.278,10000,30
CMT Real,C++,0.13,5,6878,555.202,10000,30
CMT Real,C++,0.14,23,7041,567.385,10000,30
CMT Real,C++,0.14,1,3626,292.343,10000,30
CMT Real,C++,0.14,1,4617,372.303,10000,30
CMT Real,C++,0.14,1,4638,373.85,10000,30
CMT Real,C++,0.14,7,7518,605.654,10000,30
CMT Real,C++,0.15,45,7745,623.322,10000,30
CMT Real,C++,0.15,1,4355,350.701,10000,30
CMT Real,C++,0.15,1,5376,437.747,10000,30
CMT Real,C++,0.15,1,5326,428.71,10000,30
CMT Real,C++,0.15,14,8053,648.024,10000,30
CMT Real,C++,0.16,70,8246,663.18,10000,30
CMT Real,C++,0.16,1,4932,397.493,10000,30
CMT Real,C++,0.16,1,5988,482.487,10000,30
CMT Real,C++,0.16,1,5975,481.418,10000,30
CMT Real,C++,0.16,31,8451,679.95,10000,30
CMT Real,C++,0.17,116,8657,695.865,10000,30
CMT Real,C++,0.17,1,5616,452.898,10000,30
CMT Real,C++,0.17,2,6617,533.283,10000,30
CMT Real,C++,0.17,1,6624,533.976,10000,30
CMT Real,C++,0.17,57,8790,707.444,10000,30
CMT Real,C++,0,1,21,0.589,1200000,10
CMT Real,C++,0,3,22,0.612,1200000,10
CMT Real,C++,0,1,15,0.411,1200000,10
CMT Real,C++,0,1,19,0.514,1200000,10
CMT Real,C++,0,1,19,0.509,1200000,10
CMT Real,C++,0.05,50,239,6.832,1200000,10
CMT Real,C++,0.05,92,664,18.604,1200000,10
CMT Real,C++,0.05,10,315,8.814,1200000,10
CMT Real,C++,0.05,14,291,8.046,1200000,10
CMT Real,C++,0.05,8,358,9.934,1200000,10
CMT Real,C++,0.06,50,239,6.698,1200000,10
CMT Real,C++,0.06,92,664,18.299,1200000,10
CMT Real,C++,0.06,10,315,8.667,1200000,10
CMT Real,C++,0.06,14,291,7.946,1200000,10
CMT Real,C++,0.06,8,358,9.803,1200000,10
CMT Real,C++,0.07,146,865,24.361,1200000,10
CMT Real,C++,0.07,250,1572,43.948,1200000,10
CMT Real,C++,0.07,52,716,20.023,1200000,10
CMT Real,C++,0.07,69,755,20.988,1200000,10
CMT Real,C++,0.07,29,790,21.893,1200000,10
CMT Real,C++,0.08,146,865,24.055,1200000,10
CMT Real,C++,0.08,250,1572,43.657,1200000,10
CMT Real,C++,0.08,52,716,19.763,1200000,10
CMT Real,C++,0.08,69,755,20.802,1200000,10
CMT Real,C++,0.08,29,790,21.764,1200000,10
CMT Real,C++,0.09,510,2488,70.095,1200000,10
CMT Real,C++,0.09,696,3478,97.17,1200000,10
CMT Real,C++,0.09,129,1619,45.192,1200000,10
CMT Real,C++,0.09,172,1959,54.726,1200000,10
CMT Real,C++,0.09,182,2675,74.933,1200000,10
CMT Real,C++,0.1,510,2488,70.637,1200000,10
CMT Real,C++,0.1,696,3478,98.563,1200000,10
CMT Real,C++,0.1,129,1619,45.677,1200000,10
CMT Real,C++,0.1,172,1959,55.351,1200000,10
CMT Real,C++,0.1,182,2675,75.371,1200000,10
CMT Real,C++,0.11,510,2488,70.626,1200000,10
CMT Real,C++,0.11,696,3478,98.283,1200000,10
CMT Real,C++,0.11,129,1619,45.509,1200000,10
CMT Real,C++,0.11,172,1959,55.233,1200000,10
CMT Real,C++,0.11,182,2675,75.027,1200000,10
CMT Real,C++,0.12,1149,6023,171.358,1200000,10
CMT Real,C++,0.12,1374,7142,202.17,1200000,10
CMT Real,C++,0.12,401,3829,108.298,1200000,10
CMT Real,C++,0.12,488,4213,119.105,1200000,10
CMT Real,C++,0.12,453,4871,137.404,1200000,10
CMT Real,C++,0.13,1149,6023,170.673,1200000,10
CMT Real,C++,0.13,1374,7142,201.623,1200000,10
CMT Real,C++,0.13,401,3829,108.199,1200000,10
CMT Real,C++,0.13,488,4213,118.841,1200000,10
CMT Real,C++,0.13,453,4871,136.745,1200000,10
CMT Real,C++,0.14,2697,12608,357.308,1200000,10
CMT Real,C++,0.14,3172,13768,386.577,1200000,10
CMT Real,C++,0.14,852,6413,180.091,1200000,10
CMT Real,C++,0.14,905,6513,182.819,1200000,10
CMT Real,C++,0.14,1538,10101,283.279,1200000,10
CMT Real,C++,0.15,2697,12608,355.532,1200000,10
CMT Real,C++,0.15,3172,13768,386.245,1200000,10
CMT Real,C++,0.15,852,6413,179.398,1200000,10
CMT Real,C++,0.15,905,6513,182.764,1200000,10
CMT Real,C++,0.15,1538,10101,282.971,1200000,10
CMT Real,C++,0.16,4766,19813,561.309,1200000,10
CMT Real,C++,0.16,5563,21695,611.331,1200000,10
CMT Real,C++,0.16,2054,12159,341.955,1200000,10
CMT Real,C++,0.16,2078,12167,341.702,1200000,10
CMT Real,C++,0.16,3076,16645,465.069,1200000,10
CMT Real,C++,0.17,4766,19813,557.912,1200000,10
CMT Real,C++,0.17,5563,21695,609.354,1200000,10
CMT Real,C++,0.17,2054,12159,341.439,1200000,10
CMT Real,C++,0.17,2078,12167,341.738,1200000,10
CMT Real,C++,0.17,3076,16645,466.388,1200000,10
CMT Real,C++,0,1,20,0.744,1200000,15
CMT Real,C++,0,1,16,0.599,1200000,15
CMT Real,C++,0,1,21,0.778,1200000,15
CMT Real,C++,0,1,20,0.716,1200000,15
CMT Real,C++,0,1,20,0.726,1200000,15
CMT Real,C++,0.05,8,991,37.4,1200000,15
CMT Real,C++,0.05,1,315,11.822,1200000,15
CMT Real,C++,0.05,3,768,29.294,1200000,15
CMT Real,C++,0.05,6,801,30.25,1200000,15
CMT Real,C++,0.05,1,981,36.903,1200000,15
CMT Real,C++,0.06,13,1972,263.657,1200000,15
CMT Real,C++,0.06,1,810,30.454,1200000,15
CMT Real,C++,0.06,6,1079,40.663,1200000,15
CMT Real,C++,0.06,9,1702,64.563,1200000,15
CMT Real,C++,0.06,3,2247,85.189,1200000,15
CMT Real,C++,0.07,26,3466,132.612,1200000,15
CMT Real,C++,0.07,1,996,37.517,1200000,15
CMT Real,C++,0.07,16,2077,78.794,1200000,15
CMT Real,C++,0.07,13,2926,112.039,1200000,15
CMT Real,C++,0.07,8,3462,131.793,1200000,15
CMT Real,C++,0.08,49,5561,212.425,1200000,15
CMT Real,C++,0.08,1,1792,67.599,1200000,15
CMT Real,C++,0.08,21,3038,116.041,1200000,15
CMT Real,C++,0.08,38,5360,203.988,1200000,15
CMT Real,C++,0.08,16,6615,251.56,1200000,15
CMT Real,C++,0.09,73,6959,267.176,1200000,15
CMT Real,C++,0.09,1,3889,148.378,1200000,15
CMT Real,C++,0.09,37,5626,215.55,1200000,15
CMT Real,C++,0.09,62,7285,275.518,1200000,15
CMT Real,C++,0.09,30,9084,345.699,1200000,15
CMT Real,C++,0.1,132,10055,382.076,1200000,15
CMT Real,C++,0.1,3,6356,240.378,1200000,15
CMT Real,C++,0.1,56,8042,305.919,1200000,15
CMT Real,C++,0.1,107,11430,432.237,1200000,15
CMT Real,C++,0.1,80,14541,550.052,1200000,15
CMT Real,C++,0.11,200,12790,485.471,1200000,15
CMT Real,C++,0.11,5,9424,356.146,1200000,15
CMT Real,C++,0.11,109,12189,464.018,1200000,15
CMT Real,C++,0.11,151,13778,519.849,1200000,15
CMT Real,C++,0.11,143,18161,688.434,1200000,15
CMT Real,C++,0.12,349,21793,827.911,1200000,15
CMT Real,C++,0.12,9,14726,554.499,1200000,15
CMT Real,C++,0.12,146,15729,599.195,1200000,15
CMT Real,C++,0.12,253,22433,847.739,1200000,15
CMT Real,C++,0.12,267,28423,1077.67,1200000,15
CMT Real,C++,0.13,488,26651,1007.47,1200000,15
CMT Real,C++,0.13,17,17969,676.86,1200000,15
CMT Real,C++,0.13,232,25072,949.094,1200000,15
CMT Real,C++,0.13,348,28456,1076.56,1200000,15
CMT Real,C++,0.13,427,33967,1289.08,1200000,15
CMT Real,C++,0.14,833,37978,1448.35,1200000,15
CMT Real,C++,0.14,43,26280,994.189,1200000,15
CMT Real,C++,0.14,314,30513,1160.63,1200000,15
CMT Real,C++,0.14,579,41426,1571.73,1200000,15
CMT Real,C++,0.14,763,48779,1848.74,1200000,15
CMT Real,C++,0.15,1139,44221,1678.5,1200000,15
CMT Real,C++,0.15,67,30823,1166.81,1200000,15
CMT Real,C++,0.15,542,43621,1650.49,1200000,15
CMT Real,C++,0.15,797,48520,1834.46,1200000,15
CMT Real,C++,0.15,1091,56907,2156.54,1200000,15
CMT Real,C++,0.16,1797,56895,2149.22,1200000,15
CMT Real,C++,0.16,120,42968,1621.24,1200000,15
CMT Real,C++,0.16,777,53308,2017.68,1200000,15
CMT Real,C++,0.16,1254,68864,2606.1,1200000,15
CMT Real,C++,0.16,1786,74261,2813.27,1200000,15
CMT Real,C++,0.17,2445,64917,2451.49,1200000,15
CMT Real,C++,0.17,164,48868,1844.6,1200000,15
CMT Real,C++,0.17,1291,72312,2739.04,1200000,15
CMT Real,C++,0.17,1659,83367,3177.05,1200000,15
CMT Real,C++,0.17,2347,84108,3191.88,1200000,15
CMT Real,C++,0,1,20,1.002,1200000,20
CMT Real,C++,0,1,19,0.939,1200000,20
CMT Real,C++,0,1,20,0.988,1200000,20
CMT Real,C++,0,1,21,1.022,1200000,20
CMT Real,C++,0,1,17,0.84,1200000,20
CMT Real,C++,0.05,1,1383,69.446,1200000,20
CMT Real,C++,0.05,1,221,11.162,1200000,20
CMT Real,C++,0.05,1,2056,102.94,1200000,20
CMT Real,C++,0.05,2,1505,75.884,1200000,20
CMT Real,C++,0.05,1,386,19.201,1200000,20
CMT Real,C++,0.06,1,2341,117.406,1200000,20
CMT Real,C++,0.06,1,770,38.797,1200000,20
CMT Real,C++,0.06,1,4890,247.357,1200000,20
CMT Real,C++,0.06,2,3151,158.931,1200000,20
CMT Real,C++,0.06,1,632,31.485,1200000,20
CMT Real,C++,0.07,1,6011,301.33,1200000,20
CMT Real,C++,0.07,2,1390,69.552,1200000,20
CMT Real,C++,0.07,1,8876,441.85,1200000,20
CMT Real,C++,0.07,4,6034,300.807,1200000,20
CMT Real,C++,0.07,1,1089,54.035,1200000,20
CMT Real,C++,0.08,1,12452,621.596,1200000,20
CMT Real,C++,0.08,2,2367,118.017,1200000,20
CMT Real,C++,0.08,1,19788,989.213,1200000,20
CMT Real,C++,0.08,9,9732,739.434,1200000,20
CMT Real,C++,0.08,1,1420,71.192,1200000,20
CMT Real,C++,0.09,1,19620,985.037,1200000,20
CMT Real,C++,0.09,2,3845,192.024,1200000,20
CMT Real,C++,0.09,3,30551,1531.35,1200000,20
CMT Real,C++,0.09,20,22521,1163.76,1200000,20
CMT Real,C++,0.09,1,1926,99.542,1200000,20
CMT Real,C++,0.1,2,28346,1422.22,1200000,20
CMT Real,C++,0.1,2,5728,286.297,1200000,20
CMT Real,C++,0.1,5,41832,2096.65,1200000,20
CMT Real,C++,0.1,35,30487,1535.97,1200000,20
CMT Real,C++,0.1,1,3169,159.415,1200000,20
CMT Real,C++,0.11,2,42473,2143.96,1200000,20
CMT Real,C++,0.11,2,8354,420.599,1200000,20
CMT Real,C++,0.11,6,49802,2534.19,1200000,20
CMT Real,C++,0.11,44,38253,1926.33,1200000,20
CMT Real,C++,0.11,1,4503,226.621,1200000,20
CMT Real,C++,0.12,5,60819,3049.44,1200000,20
CMT Real,C++,0.12,2,13888,695.719,1200000,20
CMT Real,C++,0.12,14,73347,3702.39,1200000,20
CMT Real,C++,0.12,82,53541,2722.99,1200000,20
CMT Real,C++,0.12,1,5916,300.175,1200000,20
CMT Real,C++,0.13,11,82269,4147.81,1200000,20
CMT Real,C++,0.13,3,19883,1000.85,1200000,20
CMT Real,C++,0.13,21,100789,5104.59,1200000,20
CMT Real,C++,0.13,149,71953,3618.19,1200000,20
CMT Real,C++,0.13,1,8390,419.189,1200000,20
CMT Real,C++,0.14,30,108958,5468.99,1200000,20
CMT Real,C++,0.14,4,26897,1352.98,1200000,20
CMT Real,C++,0.14,45,134971,6809.99,1200000,20
CMT Real,C++,0.14,260,96098,4819.48,1200000,20
CMT Real,C++,0.14,2,11656,587.77,1200000,20
CMT Real,C++,0.15,58,143265,7211.71,1200000,20
CMT Real,C++,0.15,5,36472,1831.58,1200000,20
CMT Real,C++,0.15,102,172899,8696.21,1200000,20
CMT Real,C++,0.15,461,123809,6212.88,1200000,20
CMT Real,C++,0.15,3,16301,826.462,1200000,20
CMT Real,C++,0.16,127,183765,9203.68,1200000,20
CMT Real,C++,0.16,7,47388,2384,1200000,20
CMT Real,C++,0.16,176,218811,11002.9,1200000,20
CMT Real,C++,0.16,780,155908,7838.3,1200000,20
CMT Real,C++,0.16,6,21585,1088.34,1200000,20
CMT Real,C++,0.17,243,230412,11528.6,1200000,20
CMT Real,C++,0.17,11,62084,3104.87,1200000,20
CMT Real,C++,0.17,330,271590,13609.9,1200000,20
CMT Real,C++,0.17,1244,191122,9661.79,1200000,20
CMT Real,C++,0.17,11,29024,1461.07,1200000,20
CMT Real,C++,0,1,20,1.508,1200000,30
CMT Real,C++,0,1,20,1.458,1200000,30
CMT Real,C++,0,1,20,1.473,1200000,30
CMT Real,C++,0,1,20,1.438,1200000,30
CMT Real,C++,0,1,20,1.485,1200000,30
CMT Real,C++,0.05,1,20076,1505.96,1200000,30
CMT Real,C++,0.05,1,2497,189.872,1200000,30
CMT Real,C++,0.05,1,2927,218.595,1200000,30
CMT Real,C++,0.05,1,1384,103.696,1200000,30
CMT Real,C++,0.05,1,24675,1874.76,1200000,30
CMT Real,C++,0.06,1,43388,3248.64,1200000,30
CMT Real,C++,0.06,1,5716,430.815,1200000,30
CMT Real,C++,0.06,1,7162,535.292,1200000,30
CMT Real,C++,0.06,1,5039,378.278,1200000,30
CMT Real,C++,0.06,1,55702,4211.02,1200000,30
CMT Real,C++,0.07,3,79017,5915.97,1200000,30
CMT Real,C++,0.07,1,9755,731.074,1200000,30
CMT Real,C++,0.07,1,12150,909.946,1200000,30
CMT Real,C++,0.07,1,9659,723.511,1200000,30
CMT Real,C++,0.07,1,93069,7005.64,1200000,30
CMT Real,C++,0.08,7,118919,8920.57,1200000,30
CMT Real,C++,0.08,1,15282,1145.4,1200000,30
CMT Real,C++,0.08,1,26675,1991.26,1200000,30
CMT Real,C++,0.08,1,19790,1482.26,1200000,30
CMT Real,C++,0.08,5,135841,10181.7,1200000,30
CMT Real,C++,0.09,24,187921,14495,1200000,30
CMT Real,C++,0.09,1,23562,1770.88,1200000,30
CMT Real,C++,0.09,1,40508,3027.84,1200000,30
CMT Real,C++,0.09,1,31520,2360,1200000,30
CMT Real,C++,0.09,14,195280,14550.3,1200000,30
CMT Real,C++,0.1,63,247650,18517.7,1200000,30
CMT Real,C++,0.1,1,34728,2602.88,1200000,30
CMT Real,C++,0.1,1,57257,4297.44,1200000,30
CMT Real,C++,0.1,2,47450,3555.04,1200000,30
CMT Real,C++,0.1,23,251530,18850.9,1200000,30
CMT Real,C++,0.11,160,330053,24590.6,1200000,30
CMT Real,C++,0.11,1,50045,3736.93,1200000,30
CMT Real,C++,0.11,1,88060,6604.72,1200000,30
CMT Real,C++,0.11,3,68408,5174.09,1200000,30
CMT Real,C++,0.11,53,367395,27505.8,1200000,30
CMT Real,C++,0.12,529,515328,38527.7,1200000,30
CMT Real,C++,0.12,1,79579,5968.07,1200000,30
CMT Real,C++,0.12,4,139289,10458.4,1200000,30
CMT Real,C++,0.12,3,116649,8763.3,1200000,30
CMT Real,C++,0.12,161,523630,39351.2,1200000,30
CMT Real,C++,0.13,1164,611437,45707,1200000,30
CMT Real,C++,0.13,2,108526,8126.66,1200000,30
CMT Real,C++,0.13,7,182076,13668.9,1200000,30
CMT Real,C++,0.13,6,155957,11657.8,1200000,30
CMT Real,C++,0.13,384,619113,46237.5,1200000,30
CMT Real,C++,0.14,2418,711658,52985.9,1200000,30
CMT Real,C++,0.14,5,155451,11642.4,1200000,30
CMT Real,C++,0.14,20,229078,17080.5,1200000,30
CMT Real,C++,0.14,15,201619,15037.6,1200000,30
CMT Real,C++,0.14,835,704870,52683.6,1200000,30
CMT Real,C++,0.15,5114,807718,60181,1200000,30
CMT Real,C++,0.15,10,210187,15730.3,1200000,30
CMT Real,C++,0.15,55,298179,22294.2,1200000,30
CMT Real,C++,0.15,29,257418,19229.2,1200000,30
CMT Real,C++,0.15,1921,791991,59045.4,1200000,30
CMT Real,C++,0.16,9052,881098,65761.4,1200000,30
CMT Real,C++,0.16,20,267651,20016.6,1200000,30
CMT Real,C++,0.16,114,362624,27106.4,1200000,30
CMT Real,C++,0.16,53,314750,23480.9,1200000,30
CMT Real,C++,0.16,3686,862629,64415.1,1200000,30
CMT Real,C++,0.17,15218,943465,70293.1,1200000,30
CMT Real,C++,0.17,38,327941,24555.4,1200000,30
CMT Real,C++,0.17,228,430248,32104.5,1200000,30
CMT Real,C++,0.17,112,382877,28651.1,1200000,30
CMT Real,C++,0.17,6680,924715,68807.4,1200000,30
CMT Real,C++,0,1,20,0.525,1900000,10
CMT Real,C++,0,4,32,0.864,1900000,10
CMT Real,C++,0,1,21,0.538,1900000,10
CMT Real,C++,0,1,21,0.528,1900000,10
CMT Real,C++,0,1,16,0.432,1900000,10
CMT Real,C++,0.05,73,526,14.175,1900000,10
CMT Real,C++,0.05,145,559,15.398,1900000,10
CMT Real,C++,0.05,17,226,6.062,1900000,10
CMT Real,C++,0.05,22,250,6.552,1900000,10
CMT Real,C++,0.05,10,368,9.802,1900000,10
CMT Real,C++,0.06,73,526,13.821,1900000,10
CMT Real,C++,0.06,145,559,15.025,1900000,10
CMT Real,C++,0.06,17,226,5.905,1900000,10
CMT Real,C++,0.06,22,250,6.48,1900000,10
CMT Real,C++,0.06,10,368,9.639,1900000,10
CMT Real,C++,0.07,225,1373,36.724,1900000,10
CMT Real,C++,0.07,384,1601,43.526,1900000,10
CMT Real,C++,0.07,81,794,21.24,1900000,10
CMT Real,C++,0.07,101,747,19.884,1900000,10
CMT Real,C++,0.07,42,1151,30.734,1900000,10
CMT Real,C++,0.08,225,1373,36.148,1900000,10
CMT Real,C++,0.08,384,1601,42.52,1900000,10
CMT Real,C++,0.08,81,794,21.138,1900000,10
CMT Real,C++,0.08,101,747,19.931,1900000,10
CMT Real,C++,0.08,42,1151,30.099,1900000,10
CMT Real,C++,0.09,812,4678,125.68,1900000,10
CMT Real,C++,0.09,1091,4140,115.807,1900000,10
CMT Real,C++,0.09,197,1675,45.409,1900000,10
CMT Real,C++,0.09,255,2630,70.725,1900000,10
CMT Real,C++,0.09,289,2936,79.005,1900000,10
CMT Real,C++,0.1,812,4678,126.074,1900000,10
CMT Real,C++,0.1,1091,4140,112.06,1900000,10
CMT Real,C++,0.1,197,1675,45.232,1900000,10
CMT Real,C++,0.1,255,2630,70.84,1900000,10
CMT Real,C++,0.1,289,2936,78.567,1900000,10
CMT Real,C++,0.11,812,4678,125.607,1900000,10
CMT Real,C++,0.11,1091,4140,112.434,1900000,10
CMT Real,C++,0.11,197,1675,45.228,1900000,10
CMT Real,C++,0.11,255,2630,70.536,1900000,10
CMT Real,C++,0.11,289,2936,79.202,1900000,10
CMT Real,C++,0.12,1834,8332,225.648,1900000,10
CMT Real,C++,0.12,2184,7870,213.734,1900000,10
CMT Real,C++,0.12,659,4266,116.632,1900000,10
CMT Real,C++,0.12,752,5546,152.322,1900000,10
CMT Real,C++,0.12,724,5874,158.385,1900000,10
CMT Real,C++,0.13,1834,8332,226.094,1900000,10
CMT Real,C++,0.13,2184,7870,212.611,1900000,10
CMT Real,C++,0.13,659,4266,114.368,1900000,10
CMT Real,C++,0.13,752,5546,149.695,1900000,10
CMT Real,C++,0.13,724,5874,157.429,1900000,10
CMT Real,C++,0.14,4256,15650,425.602,1900000,10
CMT Real,C++,0.14,4981,16787,452.706,1900000,10
CMT Real,C++,0.14,1392,7522,202.335,1900000,10
CMT Real,C++,0.14,1423,8353,223.83,1900000,10
CMT Real,C++,0.14,2438,14305,385.233,1900000,10
CMT Real,C++,0.15,4256,15650,422.51,1900000,10
CMT Real,C++,0.15,4981,16787,450.539,1900000,10
CMT Real,C++,0.15,1392,7522,200.148,1900000,10
CMT Real,C++,0.15,1423,8353,222.888,1900000,10
CMT Real,C++,0.15,2438,14305,381.949,1900000,10
CMT Real,C++,0.16,7557,24228,655.071,1900000,10
CMT Real,C++,0.16,8765,27259,736.333,1900000,10
CMT Real,C++,0.16,3314,13979,376.23,1900000,10
CMT Real,C++,0.16,3308,15082,404.701,1900000,10
CMT Real,C++,0.16,4882,22556,606.849,1900000,10
CMT Real,C++,0.17,7557,24228,656.153,1900000,10
CMT Real,C++,0.17,8765,27259,735.159,1900000,10
CMT Real,C++,0.17,3314,13979,374.392,1900000,10
CMT Real,C++,0.17,3308,15082,401.602,1900000,10
CMT Real,C++,0.17,4882,22556,603.958,1900000,10
CMT Real,C++,0,1,21,0.775,1900000,15
CMT Real,C++,0,1,20,0.732,1900000,15
CMT Real,C++,0,1,22,0.832,1900000,15
CMT Real,C++,0,1,21,0.797,1900000,15
CMT Real,C++,0,1,16,0.596,1900000,15
CMT Real,C++,0.05,9,886,302.453,1900000,15
CMT Real,C++,0.05,1,487,18.153,1900000,15
CMT Real,C++,0.05,4,982,36.87,1900000,15
CMT Real,C++,0.05,6,461,17.377,1900000,15
CMT Real,C++,0.05,2,1460,54.617,1900000,15
CMT Real,C++,0.06,16,3162,123.761,1900000,15
CMT Real,C++,0.06,1,1456,54.149,1900000,15
CMT Real,C++,0.06,7,2129,80.181,1900000,15
CMT Real,C++,0.06,11,1417,53.017,1900000,15
CMT Real,C++,0.06,7,3248,122.024,1900000,15
CMT Real,C++,0.07,32,4554,173.045,1900000,15
CMT Real,C++,0.07,1,2263,85.468,1900000,15
CMT Real,C++,0.07,18,4052,152.506,1900000,15
CMT Real,C++,0.07,18,2426,91.284,1900000,15
CMT Real,C++,0.07,14,4984,187.984,1900000,15
CMT Real,C++,0.08,71,7902,300.166,1900000,15
CMT Real,C++,0.08,1,3988,149.843,1900000,15
CMT Real,C++,0.08,29,6306,238.775,1900000,15
CMT Real,C++,0.08,50,5923,222.878,1900000,15
CMT Real,C++,0.08,29,10833,408.252,1900000,15
CMT Real,C++,0.09,109,10815,408.904,1900000,15
CMT Real,C++,0.09,1,5279,197.603,1900000,15
CMT Real,C++,0.09,51,10853,410.925,1900000,15
CMT Real,C++,0.09,86,10408,392.816,1900000,15
CMT Real,C++,0.09,51,14467,546.296,1900000,15
CMT Real,C++,0.1,206,17834,674.29,1900000,15
CMT Real,C++,0.1,4,9120,343.457,1900000,15
CMT Real,C++,0.1,79,13673,516.872,1900000,15
CMT Real,C++,0.1,165,17328,656.418,1900000,15
CMT Real,C++,0.1,126,23560,903.328,1900000,15
CMT Real,C++,0.11,303,26938,1040.06,1900000,15
CMT Real,C++,0.11,6,11184,420.752,1900000,15
CMT Real,C++,0.11,162,20210,765.661,1900000,15
CMT Real,C++,0.11,226,21883,826.41,1900000,15
CMT Real,C++,0.11,225,29479,1113.35,1900000,15
CMT Real,C++,0.12,537,40420,1530.36,1900000,15
CMT Real,C++,0.12,13,17218,650.058,1900000,15
CMT Real,C++,0.12,231,24282,923.109,1900000,15
CMT Real,C++,0.12,391,34106,1296.41,1900000,15
CMT Real,C++,0.12,434,43683,1669.87,1900000,15
CMT Real,C++,0.13,765,48927,1854.91,1900000,15
CMT Real,C++,0.13,23,21440,810.305,1900000,15
CMT Real,C++,0.13,389,35461,1346.12,1900000,15
CMT Real,C++,0.13,546,48250,1824.58,1900000,15
CMT Real,C++,0.13,678,53759,2031.27,1900000,15
CMT Real,C++,0.14,1325,69343,2659.48,1900000,15
CMT Real,C++,0.14,60,32042,1211.68,1900000,15
CMT Real,C++,0.14,511,47869,1814.84,1900000,15
CMT Real,C++,0.14,906,69590,2636.22,1900000,15
CMT Real,C++,0.14,1190,73968,2793.56,1900000,15
CMT Real,C++,0.15,1818,80222,3066.56,1900000,15
CMT Real,C++,0.15,96,39416,1487.79,1900000,15
CMT Real,C++,0.15,884,67265,2540.95,1900000,15
CMT Real,C++,0.15,1251,82167,3111.59,1900000,15
CMT Real,C++,0.15,1702,86766,3308.81,1900000,15
CMT Real,C++,0.16,2852,107843,4104.39,1900000,15
CMT Real,C++,0.16,181,56812,2152.68,1900000,15
CMT Real,C++,0.16,1247,78022,2977.5,1900000,15
CMT Real,C++,0.16,1975,110400,4176.27,1900000,15
CMT Real,C++,0.16,2771,116846,4406.05,1900000,15
CMT Real,C++,0.17,3821,121904,4603.51,1900000,15
CMT Real,C++,0.17,263,65946,2500.59,1900000,15
CMT Real,C++,0.17,2039,104643,3990.83,1900000,15
CMT Real,C++,0.17,2603,127413,4811.72,1900000,15
CMT Real,C++,0.17,3646,134730,5097.97,1900000,15
CMT Real,C++,0,1,20,1.017,1900000,20
CMT Real,C++,0,1,20,0.965,1900000,20
CMT Real,C++,0,1,21,1.05,1900000,20
CMT Real,C++,0,1,21,1.052,1900000,20
CMT Real,C++,0,1,20,1.006,1900000,20
CMT Real,C++,0.05,1,2109,105.487,1900000,20
CMT Real,C++,0.05,1,290,14.481,1900000,20
CMT Real,C++,0.05,1,1058,52.884,1900000,20
CMT Real,C++,0.05,2,3483,175.199,1900000,20
CMT Real,C++,0.05,1,215,10.966,1900000,20
CMT Real,C++,0.06,1,5070,255.81,1900000,20
CMT Real,C++,0.06,1,927,46.546,1900000,20
CMT Real,C++,0.06,1,5370,269.892,1900000,20
CMT Real,C++,0.06,2,7582,381.646,1900000,20
CMT Real,C++,0.06,1,451,22.932,1900000,20
CMT Real,C++,0.07,1,9875,496.869,1900000,20
CMT Real,C++,0.07,2,1998,100.256,1900000,20
CMT Real,C++,0.07,2,10750,538.001,1900000,20
CMT Real,C++,0.07,4,14568,733.236,1900000,20
CMT Real,C++,0.07,1,911,45.876,1900000,20
CMT Real,C++,0.08,1,17648,882.334,1900000,20
CMT Real,C++,0.08,2,3325,166.459,1900000,20
CMT Real,C++,0.08,2,18381,918.607,1900000,20
CMT Real,C++,0.08,12,25628,1637.42,1900000,20
CMT Real,C++,0.08,1,1424,71.979,1900000,20
CMT Real,C++,0.09,1,28769,1481.24,1900000,20
CMT Real,C++,0.09,2,5205,259.856,1900000,20
CMT Real,C++,0.09,5,29620,1481.05,1900000,20
CMT Real,C++,0.09,29,39396,1980.78,1900000,20
CMT Real,C++,0.09,1,2075,104.225,1900000,20
CMT Real,C++,0.1,3,44203,2216.66,1900000,20
CMT Real,C++,0.1,2,8330,418.421,1900000,20
CMT Real,C++,0.1,7,40638,2039.62,1900000,20
CMT Real,C++,0.1,50,53668,2707.81,1900000,20
CMT Real,C++,0.1,1,3195,160.688,1900000,20
CMT Real,C++,0.11,3,59648,2982.68,1900000,20
CMT Real,C++,0.11,2,14579,730.525,1900000,20
CMT Real,C++,0.11,8,49059,2466.73,1900000,20
CMT Real,C++,0.11,69,63743,3210.42,1900000,20
CMT Real,C++,0.11,1,4962,248.448,1900000,20
CMT Real,C++,0.12,8,85206,4267.76,1900000,20
CMT Real,C++,0.12,2,21587,1078.14,1900000,20
CMT Real,C++,0.12,19,84642,4229.24,1900000,20
CMT Real,C++,0.12,120,89649,4464.53,1900000,20
CMT Real,C++,0.12,1,8160,405.491,1900000,20
